epoch,seconds,train_step_rel_l2,train_full_rel_l2,test_step_rel_l2,test_full_rel_l2,train_pred_mse,train_recon_mse,test_pred_mse,test_recon_mse,lr
473,17.925044,5.09692146e-02,5.50492972e-02,5.59679276e-02,6.26607761e-02,5.92941883e-02,7.83837644e-04,8.06892369e-02,7.31959266e-04,6.25000000e-05
474,17.947107,5.10868620e-02,5.52084245e-02,5.64710002e-02,6.32964951e-02,5.96195374e-02,7.83411981e-04,8.23910475e-02,7.41432058e-04,6.25000000e-05
475,17.963095,5.09628631e-02,5.50273322e-02,5.61078799e-02,6.28337386e-02,5.92480680e-02,7.83777015e-04,8.12884325e-02,7.36509019e-04,6.25000000e-05
476,16.444572,5.11055611e-02,5.52489811e-02,5.62135908e-02,6.30322140e-02,5.97071275e-02,7.83238405e-04,8.18398831e-02,7.39767500e-04,6.25000000e-05
477,17.371704,5.10597311e-02,5.51863998e-02,5.59667896e-02,6.26986003e-02,5.95835122e-02,7.83866782e-04,8.12691798e-02,7.27651629e-04,6.25000000e-05
478,16.402474,5.09001362e-02,5.49810108e-02,5.58817563e-02,6.24714327e-02,5.91334759e-02,7.82905008e-04,8.06430561e-02,7.32477568e-04,6.25000000e-05
479,16.241306,5.10221068e-02,5.51565769e-02,5.61260138e-02,6.28266624e-02,5.94849412e-02,7.82804048e-04,8.12964667e-02,7.24654228e-04,6.25000000e-05
480,16.501176,5.08993269e-02,5.49982484e-02,5.61763356e-02,6.29038191e-02,5.91852193e-02,7.82863826e-04,8.18341766e-02,7.16984989e-04,6.25000000e-05
481,16.369464,5.09961507e-02,5.51240744e-02,5.58199992e-02,6.25099564e-02,5.94286824e-02,7.82844536e-04,8.06771183e-02,7.32370985e-04,6.25000000e-05
482,16.470216,5.09893759e-02,5.51412860e-02,5.60471752e-02,6.27973390e-02,5.94855876e-02,7.81935937e-04,8.14404555e-02,7.36108783e-04,6.25000000e-05
483,16.421730,5.09149862e-02,5.50192263e-02,5.59261942e-02,6.26788214e-02,5.92128968e-02,7.82608388e-04,8.12349901e-02,7.27034227e-04,6.25000000e-05
484,16.912964,5.09327451e-02,5.50517235e-02,5.59688508e-02,6.26989388e-02,5.92722643e-02,7.81768751e-04,8.11041487e-02,7.28502320e-04,6.25000000e-05
485,18.196347,5.07895122e-02,5.48657819e-02,5.62590627e-02,6.31290719e-02,5.89095126e-02,7.82591292e-04,8.20667805e-02,7.33881111e-04,6.25000000e-05
486,17.036933,5.09126196e-02,5.50243118e-02,5.57063912e-02,6.23506264e-02,5.91967120e-02,7.82475690e-04,8.03093288e-02,7.28023495e-04,6.25000000e-05
487,16.988245,5.08709590e-02,5.50027305e-02,5.59709465e-02,6.27546829e-02,5.91690230e-02,7.81666772e-04,8.12682426e-02,7.37181287e-04,6.25000000e-05
488,17.126401,5.11513838e-02,5.53697430e-02,5.59727746e-02,6.28120978e-02,5.99300629e-02,7.81475017e-04,8.15927899e-02,7.24241594e-04,6.25000000e-05
489,16.642883,5.07479784e-02,5.48183968e-02,5.57871040e-02,6.25167221e-02,5.88038631e-02,7.82524729e-04,8.07704145e-02,7.27207914e-04,6.25000000e-05
490,16.288193,5.08223925e-02,5.49175316e-02,5.59393223e-02,6.26640390e-02,5.90006606e-02,7.81395634e-04,8.10860064e-02,7.37141788e-04,6.25000000e-05
491,16.337223,5.07984307e-02,5.49095462e-02,5.59133660e-02,6.26903865e-02,5.89624797e-02,7.81884291e-04,8.11066959e-02,7.30637363e-04,6.25000000e-05
492,16.341439,5.08397461e-02,5.49692464e-02,5.58091452e-02,6.25292999e-02,5.90711854e-02,7.80743998e-04,8.08089463e-02,7.27604530e-04,6.25000000e-05
493,16.294726,5.06917960e-02,5.47649560e-02,5.59358470e-02,6.26651090e-02,5.86780865e-02,7.81046294e-04,8.08130495e-02,7.29673423e-04,6.25000000e-05
494,16.306868,5.09201744e-02,5.50765298e-02,5.58186074e-02,6.26193461e-02,5.92951551e-02,7.81083920e-04,8.11565794e-02,7.28941362e-04,6.25000000e-05
495,16.266186,5.07675153e-02,5.48775974e-02,5.58204120e-02,6.24887431e-02,5.89110648e-02,7.81028767e-04,8.05155193e-02,7.31313536e-04,6.25000000e-05
496,16.332834,5.08008733e-02,5.49243922e-02,5.60583065e-02,6.29697302e-02,5.89970936e-02,7.80511579e-04,8.18800665e-02,7.32226428e-04,6.25000000e-05
497,16.353624,5.07044632e-02,5.48022286e-02,5.58221218e-02,6.25617233e-02,5.87725984e-02,7.81076393e-04,8.08425726e-02,7.27472035e-04,6.25000000e-05
498,17.246193,5.05574337e-02,5.46281488e-02,5.58212037e-02,6.25479549e-02,5.84252599e-02,7.80031459e-04,8.08694500e-02,7.35707525e-04,6.25000000e-05
499,17.420592,5.05545594e-02,5.46052646e-02,5.56859949e-02,6.23777784e-02,5.83404741e-02,7.80485979e-04,8.04935653e-02,7.27579868e-04,3.12500000e-05
